tanggal,pm10,so2,co,o3,no2
2012-12-14,53,7,22,223,23
2012-12-15,60,5,57,214,17
2012-12-16,53,8,17,215,18
2012-12-17,38,7,18,124,13
2012-12-18,45,8,24,107,17
2012-12-19,55,5,39,168,10
2012-12-20,66,12,19,155,12
2012-12-21,49,9,23,185,14
2012-12-22,35,2,39,217,11
2012-12-23,42,3,35,209,13
2012-12-24,34,9,18,178,8
2012-12-25,26,4,13,192,6
2012-12-26,23,2,14,205,16
2012-12-27,33,6,17,218,12
2012-12-28,30,3,15,210,8
2012-12-29,29,4,17,215,10
2012-12-30,30,4,17,215,10
2012-12-31,19,2,12,153,5
2013-01-01,45,3,27,135,10
2013-01-02,25,3,17,192,7
2013-01-03,36,5,19,195,9
2013-01-04,31,4,13,210,10
2013-01-05,23,5,14,111,8
2013-01-06,29,3,20,150,9
2013-01-07,28,4,14,170,11
2013-01-08,,,,,
2013-01-09,17,2,18,92,7
2013-01-10,24,4,16,76,6
2013-01-11,,5,15,53,5
2013-01-12,35,7,16,140,6
2013-01-13,26,3,37,154,11
2013-01-14,31,4,23,171,13
2013-01-15,29,3,33,154,22
2013-01-16,40,6,37,159,20
2013-01-17,51,8,28,186,18
2013-01-18,48,3,37,202,27
2013-01-19,70,7,60,110,33
2013-01-20,29,3,17,152,11
2013-01-21,49,6,17,170,12
2013-01-22,37,5,16,195,14
2013-01-23,36,9,33,139,15
2013-01-24,32,5,18,135,9
2013-01-25,37,8,22,155,13
2013-01-26,50,9,38,144,13
2013-01-27,32,5,14,122,8
2013-01-28,35,5,15,195,8
2013-01-29,48,7,15,184,13
2013-01-30,29,5,13,151,11
2013-01-31,56,9,32,195,20
2013-02-01,66,19,27,158,16
2013-02-02,37,6,12,209,12
2013-02-03,69,21,57,135,15
2013-02-04,69,14,33,75,15
2013-02-05,51,9,27,114,21
2013-02-06,41,7,20,151,14
2013-02-07,56,9,47,213,19
2013-02-08,63,12,29,205,18
2013-02-09,57,7,17,180,30
2013-02-10,62,20,28,185,15
2013-02-11,69,21,25,164,21
2013-02-12,70,17,24,158,17
2013-02-13,49,10,22,213,19
2013-02-14,69,16,28,224,19
2013-02-15,52,11,28,196,17
2013-02-16,33,7,14,174,8
2013-02-17,28,5,17,134,9
2013-02-18,34,8,19,153,14
2013-02-19,33,7,17,104,14
2013-02-20,44,8,23,145,10
2013-02-21,34,7,21,152,12
2013-02-22,32,6,16,64,10
2013-02-23,31,5,14,168,10
2013-02-24,51,5,18,217,13
2013-02-25,42,6,15,134,14
2013-02-26,47,5,14,213,10
2013-02-27,43,5,16,230,13
2013-02-28,40,6,13,185,7
2013-03-01,37,8,13,125,14
2013-03-02,43,7,13,216,12
2013-03-03,44,7,15,217,14
2013-03-04,29,5,14,217,12
2013-03-05,31,5,17,132,16
2013-03-06,93,17,75,99,35
2013-03-07,79,20,51,166,25
2013-03-08,53,12,17,183,13
2013-03-09,43,12,22,213,12
2013-03-10,37,7,14,170,8
2013-03-11,42,7,20,172,16
2013-03-12,75,32,24,187,37
2013-03-13,55,9,25,204,16
2013-03-14,64,25,17,207,19
2013-03-15,70,15,36,205,19
2013-03-16,55,13,26,210,18
2013-03-17,58,12,28,212,13
2013-03-18,51,11,18,176,15
2013-03-19,69,36,19,206,14
2013-03-20,63,14,19,217,12
2013-03-21,62,12,24,178,14
2013-03-22,66,13,27,204,15
2013-03-23,70,19,20,168,11
2013-03-24,51,15,26,198,18
2013-03-25,59,15,16,197,15
2013-03-26,67,19,22,198,16
2013-03-27,64,16,19,187,13
2013-03-28,86,17,60,149,28
2013-03-29,67,13,37,276,19
2013-03-30,59,18,21,263,18
2013-03-31,48,10,18,267,8
2013-04-01,54,14,27,268,14
2013-04-02,64,17,21,57,19
2013-04-03,62,17,26,95,19
2013-04-04,52,13,28,91,17
2013-04-05,54,15,23,54,15
