tanggal,pm10,so2,co,o3,no2
2012-05-24,67,6,7,70,---
2012-05-25,60,4,10,74,---
2012-05-26,74,5,10,65,---
2012-05-27,86,5,11,59,---
2012-05-28,83,5,10,58,---
2012-05-29,91,4,8,100,---
2012-05-30,80,4,7,75,---
2012-05-31,139,4,16,---,---
2012-06-01,97,6,14,91,---
2012-06-02,86,6,9,90,13
2012-06-03,94,6,11,72,18
2012-06-04,82,5,9,74,10
2012-06-05,74,5,8,64,18
2012-06-06,79,7,9,61,14
2012-06-07,44,5,6,103,9
2012-06-08,72,4,8,75,10
2012-06-09,55,5,6,161,14
2012-06-10,71,5,9,107,11
2012-06-11,96,4,10,102,10
2012-06-12,84,7,9,87,16
2012-06-13,121,6,9,64,15
2012-06-14,91,5,10,109,15
2012-06-15,83,6,8,92,14
2012-06-16,94,6,9,76,22
2012-06-17,85,5,9,69,9
2012-06-18,95,6,8,44,11
2012-06-19,92,6,9,44,10
2012-06-20,95,7,8,59,13
2012-06-21,120,5,9,77,20
2012-06-22,96,4,8,67,14
2012-06-23,94,5,7,55,11
2012-06-24,105,5,8,73,12
2012-06-25,79,6,6,69,10
2012-06-26,72,6,7,72,12
2012-06-27,80,6,7,87,15
2012-06-28,113,7,8,106,19
2012-06-29,107,6,9,93,12
2012-06-30,98,8,9,73,15
2012-07-01,88,7,9,74,13
2012-07-02,134,6,11,61,17
2012-07-03,106,7,8,72,13
2012-07-04,85,6,6,73,15
2012-07-05,86,8,5,71,12
2012-07-06,97,9,8,67,13
2012-07-07,127,10,9,90,16
2012-07-08,140,9,15,74,13
2012-07-09,114,9,10,87,18
2012-07-10,116,10,9,90,13
2012-07-11,105,9,8,88,13
2012-07-12,86,8,5,115,13
2012-07-13,106,10,6,130,18
2012-07-14,107,9,6,---,15
2012-07-15,145,10,11,74,14
2012-07-16,118,9,7,62,15
2012-07-17,72,9,5,62,14
2012-07-18,76,10,5,97,30
2012-07-19,95,9,5,94,19
2012-07-20,77,10,5,58,9
2012-07-21,73,10,5,64,12
2012-07-22,120,9,5,60,10
2012-07-23,106,10,6,151,14
2012-07-24,125,11,6,132,19
2012-07-25,107,7,6,99,16
2012-07-26,138,7,11,90,11
2012-07-27,114,7,10,---,14
2012-07-28,148,7,10,121,12
2012-07-29,150,7,9,67,8
2012-07-30,107,7,9,59,12
2012-07-31,107,7,8,100,12
2012-08-01,123,7,10,94,15
2012-08-02,103,7,12,90,9
2012-08-03,81,7,10,81,11
2012-08-04,101,10,10,---,12
2012-08-05,139,10,9,62,13
