tanggal,stasiun,pm10,so2,co,o3,no2
2020-02-08,Jakarta Timur,74,30,11,66,3
2020-02-09,Jakarta Pusat,35,7,18,33,12
2020-02-09,Jakarta Barat,48,15,24,50,6
2020-02-09,Jakarta Selatan,46,14,35,46,11
2020-02-09,Jakarta Timur,47,30,23,38,4
2020-02-09,Jakarta Utara,37,8,18,43,7
2020-02-10,Jakarta Selatan,44,15,27,52,
2020-02-10,Jakarta Timur,51,31,22,76,4
2020-02-10,Jakarta Pusat,38,8,25,51,15
2020-02-10,Jakarta Barat,34,15,23,51,4
2020-02-10,Jakarta Utara,43,7,20,91,13
2020-02-11,Jakarta Barat,17,19,5,30,2
2020-02-11,Jakarta Selatan,,41,38,13,26
2020-02-11,Jakarta Pusat,23,27,15,3,32
2020-02-11,Jakarta Timur,49,36,8,38,5
2020-02-11,Jakarta Pusat,53,9,24,31,16
2020-02-11,Jakarta Utara,22,37,19,6,63
2020-02-11,Jakarta Barat,52,22,19,36,8
2020-02-11,Jakarta Selatan,53,16,26,45,9
2020-02-11,Jakarta Timur,69,32,24,98,7
2020-02-11,Jakarta Utara,75,12,19,67,9
2020-02-12,Jakarta Selatan,48,16,19,126,6
2020-02-12,Jakarta Pusat,47,10,18,68,19
2020-02-12,Jakarta Barat,43,20,18,106,8
2020-02-12,Jakarta Utara,65,9,14,76,9
2020-02-12,Jakarta Timur,,35,13,101,4
2020-02-13,Jakarta Pusat,43,7,16,39,20
2020-02-13,Jakarta Utara,63,13,10,80,7
2020-02-13,Jakarta Selatan,55,16,23,68,9
2020-02-13,Jakarta Timur,,33,16,,4
2020-02-13,Jakarta Barat,44,17,19,83,8
2020-02-14,Jakarta Selatan,57,15,36,56,8
2020-02-14,Jakarta Barat,53,18,26,60,7
2020-02-14,Jakarta Pusat,51,6,25,21,18
2020-02-14,Jakarta Timur,81,33,19,,4
2020-02-14,Jakarta Utara,,,,,
2020-02-15,Jakarta Utara,64,8,37,34,12
2020-02-15,Jakarta Timur,74,26,47,191,7
2020-02-15,Jakarta Pusat,60,7,51,53,17
2020-02-15,Jakarta Selatan,62,15,46,108,8
2020-02-15,Jakarta Barat,72,17,45,77,10
2020-02-16,Jakarta Timur,67,23,27,118,4
2020-02-16,Jakarta Barat,56,19,25,62,11
2020-02-16,Jakarta Utara,70,13,23,51,7
2020-02-16,Jakarta Selatan,52,17,35,55,15
2020-02-16,Jakarta Pusat,52,7,24,41,16
2020-02-17,Jakarta Selatan,38,16,30,59,10
2020-02-17,Jakarta Barat,24,15,15,49,3
2020-02-17,Jakarta Timur,43,21,22,170,4
2020-02-17,Jakarta Utara,26,7,13,51,5
2020-02-17,Jakarta Pusat,24,5,18,28,12
2020-02-18,Jakarta Barat,50,30,55,182,7
2020-02-18,Jakarta Pusat,45,16,48,23,15
2020-02-18,Jakarta Selatan,51,16,47,58,11
2020-02-18,Jakarta Utara,46,10,25,30,9
2020-02-18,Jakarta Timur,62,23,32,93,4
2020-02-19,Jakarta Utara,33,8,15,29,6
2020-02-19,Jakarta Selatan,53,16,28,35,6
2020-02-19,Jakarta Timur,54,22,20,51,3
2020-02-19,Jakarta Barat,48,20,21,62,6
2020-02-19,Jakarta Pusat,38,8,27,17,11
2020-02-20,Jakarta Timur,30,20,11,68,3
2020-02-20,Jakarta Selatan,43,15,21,35,7
2020-02-20,Jakarta Pusat,30,5,16,20,13
2020-02-20,Jakarta Barat,21,15,14,73,5
2020-02-20,Jakarta Utara,25,7,11,32,5
2020-02-21,Jakarta Selatan,33,15,25,38,7
2020-02-21,Jakarta Utara,30,8,15,29,7
2020-02-21,Jakarta Pusat,35,11,15,22,14
2020-02-21,Jakarta Barat,34,16,19,46,7
2020-02-21,Jakarta Timur,34,20,22,80,4
2020-02-22,Jakarta Pusat,31,8,16,30,13
2020-02-22,Jakarta Timur,58,19,34,85,4
2020-02-22,Jakarta Barat,32,15,22,55,7
2020-02-22,Jakarta Selatan,55,14,75,41,11
2020-02-22,Jakarta Utara,48,8,11,32,6
2020-02-23,Jakarta Barat,21,15,12,88,3
2020-02-23,Jakarta Selatan,39,13,37,38,
2020-02-23,Jakarta Timur,39,,,,
2020-02-23,Jakarta Utara,20,7,7,34,3
2020-02-23,Jakarta Pusat,28,5,5,29,9
2020-02-24,Jakarta Pusat,20,4,10,27,9
2020-02-24,Jakarta Utara,28,7,4,35,3
2020-02-24,Jakarta Barat,18,15,11,89,2
2020-02-24,Jakarta Timur,32,19,,65,
2020-02-24,Jakarta Selatan,32,14,21,39,
2020-02-25,Jakarta Barat,20,14,15,83,5
2020-02-25,Jakarta Utara,26,7,7,31,5
2020-02-25,Jakarta Pusat,19,5,14,25,13
2020-02-25,Jakarta Selatan,31,13,25,44,
2020-02-25,Jakarta Timur,40,19,15,92,4
2020-02-26,Jakarta Pusat,42,5,15,27,13
2020-02-26,Jakarta Barat,40,18,17,52,7
2020-02-26,Jakarta Timur,52,19,21,89,5
2020-02-26,Jakarta Utara,34,8,14,32,8
2020-02-26,Jakarta Selatan,49,15,27,49,6
2020-02-27,Jakarta Pusat,33,5,16,22,13
2020-02-27,Jakarta Barat,27,,22,50,10
2020-02-27,Jakarta Timur,54,18,20,84,2
2020-02-27,Jakarta Utara,43,8,13,30,8
2020-02-27,Jakarta Selatan,48,16,40,38,10
2020-02-28,Jakarta Selatan,50,15,33,48,13
2020-02-28,Jakarta Utara,42,8,12,26,8
2020-02-28,Jakarta Pusat,,6,17,25,16
2020-02-28,Jakarta Timur,56,21,27,104,6
2020-02-28,Jakarta Barat,18,,17,121,11
2020-02-29,Jakarta Timur,64,22,41,78,7
2020-02-29,Jakarta Barat,40,,39,144,13
2020-02-29,Jakarta Selatan,51,16,52,45,10
2020-02-29,Jakarta Pusat,59,7,40,18,13
2020-02-29,Jakarta Utara,60,11,32,28,10
2020-03-01,Jakarta Utara,42,8,16,33,5
2020-03-01,Jakarta Barat,22,,35,213,11
2020-03-01,Jakarta Pusat,45,5,13,28,8
2020-03-01,Jakarta Selatan,43,16,23,54,8
2020-03-01,Jakarta Timur,55,21,11,81,6
2020-03-02,Jakarta Barat,22,,,201,15
2020-03-02,Jakarta Utara,34,7,15,40,8
2020-03-02,Jakarta Selatan,34,16,30,55,14
2020-03-02,Jakarta Timur,40,22,21,105,6
2020-03-02,Jakarta Pusat,34,5,15,32,10
2020-03-03,Jakarta Selatan,66,16,51,70,13
2020-03-03,Jakarta Barat,54,,39,152,13
2020-03-03,Jakarta Utara,55,8,25,33,8
2020-03-03,Jakarta Pusat,59,5,23,29,14
2020-03-03,Jakarta Timur,76,22,25,108,8
2020-03-04,Jakarta Timur,70,21,18,172,5
2020-03-04,Jakarta Barat,59,,32,206,5
2020-03-04,Jakarta Utara,58,8,18,60,4
2020-03-04,Jakarta Selatan,71,16,47,54,12
2020-03-04,Jakarta Pusat,56,7,19,55,16
2020-03-05,Jakarta Pusat,35,6,16,30,13
2020-03-05,Jakarta Barat,24,17,52,95,3
2020-03-05,Jakarta Selatan,35,16,19,38,4
2020-03-05,Jakarta Timur,35,22,8,66,3
2020-03-05,Jakarta Utara,33,8,12,46,3
2020-03-06,Jakarta Barat,34,27,40,54,7
2020-03-06,Jakarta Utara,54,8,13,39,7
2020-03-06,Jakarta Pusat,36,10,19,33,16
2020-03-06,Jakarta Timur,44,24,10,100,14
2020-03-06,Jakarta Selatan,38,17,23,67,8
2020-03-07,Jakarta Barat,30,24,40,58,5
2020-03-07,Jakarta Utara,37,8,9,43,5
2020-03-07,Jakarta Pusat,37,7,17,28,17
2020-03-07,Jakarta Selatan,43,17,16,64,
2020-03-07,Jakarta Timur,50,23,,74,12
2020-03-08,Jakarta Selatan,47,16,24,63,4
2020-03-08,Jakarta Pusat,45,7,16,39,11
2020-03-08,Jakarta Timur,53,23,18,86,16
2020-03-08,Jakarta Barat,52,22,38,59,7
2020-03-08,Jakarta Utara,49,9,15,50,5
2020-03-09,Jakarta Pusat,39,6,12,19,11
2020-03-09,Jakarta Selatan,45,16,20,35,
2020-03-09,Jakarta Timur,50,23,,72,11
2020-03-09,Jakarta Utara,40,8,9,42,3
2020-03-09,Jakarta Barat,32,21,39,43,4
2020-03-10,Jakarta Selatan,50,16,15,35,4
2020-03-10,Jakarta Pusat,30,5,12,33,11
2020-03-10,Jakarta Timur,43,22,6,55,7
2020-03-10,Jakarta Utara,36,8,9,40,8
2020-03-10,Jakarta Barat,25,20,36,41,4
2020-03-11,Jakarta Timur,43,23,,108,15
2020-03-11,Jakarta Selatan,36,63,41,12,65
2020-03-11,Jakarta Barat,34,20,46,63,4
2020-03-11,Jakarta Pusat,43,64,19,6,53
2020-03-11,Jakarta Timur,46,38,14,69,7
2020-03-11,Jakarta Barat,40,25,12,84,4
2020-03-11,Jakarta Utara,39,8,7,40,5
2020-03-11,Jakarta Selatan,,,,,
2020-03-11,Jakarta Pusat,40,5,15,38,13
2020-03-11,Jakarta Utara,54,77,23,12,84
2020-03-12,Jakarta Timur,,,,,
2020-03-12,Jakarta Utara,43,9,11,46,8
2020-03-12,Jakarta Pusat,48,5,19,39,20
2020-03-12,Jakarta Selatan,51,17,24,68,5
2020-03-12,Jakarta Barat,44,19,58,72,10
2020-03-13,Jakarta Barat,32,19,51,69,6
2020-03-13,Jakarta Utara,40,8,11,49,12
2020-03-13,Jakarta Timur,53,22,,110,73
2020-03-13,Jakarta Pusat,34,4,17,36,12
2020-03-13,Jakarta Selatan,43,16,19,75,4
2020-03-14,Jakarta Barat,66,22,59,179,8
2020-03-14,Jakarta Timur,89,25,28,197,13
2020-03-14,Jakarta Selatan,65,17,45,137,5
2020-03-14,Jakarta Utara,65,10,14,92,11
2020-03-14,Jakarta Pusat,64,6,19,87,17
2020-03-15,Jakarta Barat,53,18,63,92,8
2020-03-15,Jakarta Utara,56,17,16,62,6
2020-03-15,Jakarta Selatan,51,16,35,93,5
2020-03-15,Jakarta Timur,69,22,21,131,10
2020-03-15,Jakarta Pusat,50,3,17,42,13
2020-03-16,Jakarta Utara,51,11,17,61,6
2020-03-16,Jakarta Timur,59,23,18,133,10
2020-03-16,Jakarta Selatan,50,16,31,109,5
2020-03-16,Jakarta Pusat,50,4,20,36,19
2020-03-16,Jakarta Barat,48,19,62,70,9
2020-03-17,Jakarta Pusat,41,4,21,57,15
2020-03-17,Jakarta Barat,40,18,38,101,9
2020-03-17,Jakarta Selatan,43,16,27,105,5
2020-03-17,Jakarta Timur,101,23,16,129,10
2020-03-17,Jakarta Utara,54,13,19,63,7
2020-03-18,Jakarta Pusat,44,3,15,54,12
2020-03-18,Jakarta Timur,57,23,13,108,10
2020-03-18,Jakarta Utara,53,9,11,53,4
2020-03-18,Jakarta Selatan,51,16,24,74,7
2020-03-18,Jakarta Barat,45,18,35,90,6
2020-03-19,Jakarta Barat,69,,33,99,7
2020-03-19,Jakarta Selatan,62,,36,43,7
2020-03-19,Jakarta Pusat,62,7,26,37,14
2020-03-19,Jakarta Utara,62,9,26,63,8
2020-03-19,Jakarta Timur,73,22,27,37,9
2020-03-20,Jakarta Selatan,38,15,19,47,12
2020-03-20,Jakarta Timur,54,20,,66,7
2020-03-20,Jakarta Barat,51,,11,83,8
2020-03-20,Jakarta Utara,45,10,15,109,7
2020-03-20,Jakarta Pusat,48,4,12,51,14
2020-03-21,Jakarta Utara,54,9,20,60,9
2020-03-21,Jakarta Timur,56,6,23,40,7
2020-03-21,Jakarta Selatan,32,17,18,55,5
2020-03-21,Jakarta Pusat,43,6,15,37,17
2020-03-21,Jakarta Barat,42,,15,84,6
2020-03-22,Jakarta Pusat,34,4,7,42,9
2020-03-22,Jakarta Timur,45,5,,50,1
2020-03-22,Jakarta Barat,27,,5,71,7
2020-03-22,Jakarta Selatan,39,17,23,50,6
2020-03-22,Jakarta Utara,27,9,6,46,2
2020-03-23,Jakarta Utara,44,11,14,84,4
2020-03-23,Jakarta Selatan,43,17,21,95,7
2020-03-23,Jakarta Pusat,40,4,12,66,13
2020-03-23,Jakarta Barat,52,,14,105,7
2020-03-23,Jakarta Timur,54,7,,100,1
2020-03-24,Jakarta Barat,70,,25,93,11
2020-03-24,Jakarta Timur,78,6,15,63,2
2020-03-24,Jakarta Selatan,54,17,31,72,10
2020-03-24,Jakarta Pusat,58,4,20,54,17
2020-03-24,Jakarta Utara,71,17,22,70,6
2020-03-25,Jakarta Pusat,33,3,7,63,8
2020-03-25,Jakarta Utara,44,11,10,65,4
2020-03-25,Jakarta Timur,56,23,,82,
2020-03-25,Jakarta Barat,34,,6,99,5
2020-03-25,Jakarta Selatan,40,18,18,97,7
2020-03-26,Jakarta Selatan,44,17,22,68,8
2020-03-26,Jakarta Timur,54,25,,58,5
2020-03-26,Jakarta Utara,48,12,9,51,3
2020-03-26,Jakarta Barat,44,,9,67,5
2020-03-26,Jakarta Pusat,49,4,10,42,10
2020-03-27,Jakarta Barat,40,,6,117,5
2020-03-27,Jakarta Timur,65,25,,70,5
2020-03-27,Jakarta Selatan,48,16,19,73,4
2020-03-27,Jakarta Utara,52,12,11,60,6
2020-03-27,Jakarta Pusat,43,4,9,62,10
2020-03-28,Jakarta Barat,58,11,12,124,6
2020-03-28,Jakarta Utara,63,17,16,124,5
2020-03-28,Jakarta Pusat,58,6,12,67,14
2020-03-28,Jakarta Timur,74,26,19,104,11
2020-03-28,Jakarta Selatan,49,17,21,112,5
2020-03-29,Jakarta Selatan,74,18,36,73,8
2020-03-29,Jakarta Barat,65,14,11,91,7
2020-03-29,Jakarta Utara,56,10,8,80,4
2020-03-29,Jakarta Timur,78,25,22,86,10
2020-03-29,Jakarta Pusat,61,7,7,56,8
2020-03-30,Jakarta Utara,59,12,13,106,4
2020-03-30,Jakarta Pusat,47,6,9,68,12
2020-03-30,Jakarta Timur,62,25,12,66,12
2020-03-30,Jakarta Barat,53,9,10,76,5
2020-03-30,Jakarta Selatan,42,19,21,68,5
2020-03-31,Jakarta Barat,47,11,14,96,6
2020-03-31,Jakarta Selatan,38,18,23,35,7
2020-03-31,Jakarta Utara,60,14,14,90,6
2020-03-31,Jakarta Pusat,51,11,9,84,10
2020-03-31,Jakarta Timur,,,,,
2020-04-01,Jakarta Selatan,51,18,35,62,7
2020-04-01,Jakarta Utara,43,12,14,90,5
2020-04-01,Jakarta Pusat,38,6,12,67,10
2020-04-01,Jakarta Timur,42,25,11,90,8
2020-04-01,Jakarta Barat,38,7,17,129,5
2020-04-02,Jakarta Selatan,55,19,22,44,6
2020-04-02,Jakarta Pusat,32,4,6,33,7
2020-04-02,Jakarta Utara,34,9,5,57,2
2020-04-02,Jakarta Barat,34,7,7,49,6
2020-04-02,Jakarta Timur,51,25,10,36,6
2020-04-03,Jakarta Utara,32,10,7,62,2
2020-04-03,Jakarta Selatan,54,17,22,35,3
2020-04-03,Jakarta Timur,55,27,14,48,6
2020-04-03,Jakarta Pusat,30,5,4,33,5
2020-04-03,Jakarta Barat,34,8,6,46,3
2020-04-04,Jakarta Pusat,42,6,8,47,7
2020-04-04,Jakarta Selatan,59,19,25,65,7
2020-04-04,Jakarta Barat,52,15,9,62,4
2020-04-04,Jakarta Timur,66,28,22,63,7
2020-04-04,Jakarta Utara,48,13,11,83,3
2020-04-05,Jakarta Pusat,50,4,6,63,8
2020-04-05,Jakarta Timur,66,28,14,83,8
2020-04-05,Jakarta Barat,49,,8,103,6
2020-04-05,Jakarta Selatan,51,19,19,81,3
2020-04-05,Jakarta Utara,56,12,9,82,2
2020-04-06,Jakarta Barat,50,,10,73,5
2020-04-06,Jakarta Timur,56,26,18,60,8
2020-04-06,Jakarta Pusat,45,4,8,37,9
2020-04-06,Jakarta Selatan,52,17,29,33,6
2020-04-06,Jakarta Utara,48,9,11,55,3
2020-04-07,Jakarta Timur,42,25,17,28,9
2020-04-07,Jakarta Barat,25,,11,56,7
2020-04-07,Jakarta Utara,35,9,14,47,3
2020-04-07,Jakarta Pusat,26,3,11,35,9
2020-04-07,Jakarta Selatan,40,17,23,24,4
2020-04-08,Jakarta Selatan,26,18,13,40,3
2020-04-08,Jakarta Timur,33,26,10,58,7
2020-04-08,Jakarta Pusat,26,5,5,31,7
2020-04-08,Jakarta Utara,28,9,5,55,2
2020-04-08,Jakarta Barat,20,,5,69,3
2020-04-09,Jakarta Barat,51,,12,73,6
2020-04-09,Jakarta Timur,59,28,13,57,8
2020-04-09,Jakarta Utara,56,4,10,44,10
2020-04-09,Jakarta Pusat,36,3,5,27,10
2020-04-09,Jakarta Selatan,50,17,19,53,6
2020-04-10,Jakarta Utara,53,4,11,86,12
2020-04-10,Jakarta Barat,60,,15,132,8
2020-04-10,Jakarta Selatan,53,17,26,72,8
2020-04-10,Jakarta Timur,65,27,19,107,8
2020-04-10,Jakarta Pusat,50,2,7,71,10
2020-04-11,Jakarta Selatan,50,81,43,18,87
2020-04-11,Jakarta Selatan,45,18,18,64,4
2020-04-11,Jakarta Barat,41,,8,135,4
2020-04-11,Jakarta Utara,53,7,9,124,4
2020-04-11,Jakarta Utara,51,72,24,9,76
2020-04-11,Jakarta Pusat,42,62,20,5,59
2020-04-11,Jakarta Barat,43,25,9,146,7
2020-04-11,Jakarta Timur,54,39,12,79,7
2020-04-11,Jakarta Pusat,48,2,6,88,6
2020-04-11,Jakarta Timur,109,27,13,87,5
2020-04-12,Jakarta Selatan,60,17,31,71,4
2020-04-12,Jakarta Timur,82,27,24,89,10
2020-04-12,Jakarta Pusat,65,3,14,86,13
2020-04-12,Jakarta Barat,68,,19,136,9
2020-04-12,Jakarta Utara,64,4,19,95,
2020-04-13,Jakarta Utara,42,,6,63,
2020-04-13,Jakarta Barat,36,,7,86,5
2020-04-13,Jakarta Timur,52,26,13,64,7
2020-04-13,Jakarta Selatan,48,17,17,67,5
2020-04-13,Jakarta Pusat,40,2,8,46,9
2020-04-14,Jakarta Pusat,48,4,8,51,10
2020-04-14,Jakarta Barat,40,,11,109,8
2020-04-14,Jakarta Selatan,40,17,22,73,6
2020-04-14,Jakarta Timur,54,28,13,61,9
2020-04-14,Jakarta Utara,47,1,8,68,10
2020-04-15,Jakarta Selatan,39,19,19,65,6
2020-04-15,Jakarta Pusat,40,2,8,46,11
2020-04-15,Jakarta Utara,48,3,10,52,7
2020-04-15,Jakarta Timur,57,27,15,72,9
2020-04-15,Jakarta Barat,42,,8,109,5
2020-04-16,Jakarta Utara,52,7,12,52,13
2020-04-16,Jakarta Barat,42,,10,87,6
2020-04-16,Jakarta Timur,60,27,16,66,8
2020-04-16,Jakarta Pusat,34,3,7,41,9
2020-04-16,Jakarta Selatan,37,18,17,55,5
2020-04-17,Jakarta Barat,45,8,18,73,6
2020-04-17,Jakarta Pusat,43,2,8,54,9
2020-04-17,Jakarta Utara,54,8,14,68,11
2020-04-17,Jakarta Timur,60,27,19,75,8
2020-04-17,Jakarta Selatan,51,17,19,92,5
2020-04-18,Jakarta Pusat,43,4,5,72,7
2020-04-18,Jakarta Barat,53,11,12,100,10
2020-04-18,Jakarta Utara,45,9,11,91,9
2020-04-18,Jakarta Selatan,36,18,15,66,4
2020-04-18,Jakarta Timur,52,28,12,82,6
2020-04-19,Jakarta Pusat,59,5,7,87,9
2020-04-19,Jakarta Timur,73,29,17,86,10
2020-04-19,Jakarta Utara,66,6,15,97,7
2020-04-19,Jakarta Selatan,56,19,20,85,8
2020-04-19,Jakarta Barat,62,10,15,147,14
2020-04-20,Jakarta Utara,64,3,9,76,7
2020-04-20,Jakarta Timur,78,28,13,73,6
2020-04-20,Jakarta Pusat,60,3,,73,7
2020-04-20,Jakarta Barat,51,5,7,116,
2020-04-20,Jakarta Selatan,62,18,20,89,9
2020-04-21,Jakarta Pusat,46,4,,35,10
2020-04-21,Jakarta Timur,69,28,14,57,7
2020-04-21,Jakarta Utara,58,7,11,57,7
2020-04-21,Jakarta Barat,,7,,59,8
2020-04-21,Jakarta Selatan,50,19,17,53,7
2020-04-22,Jakarta Pusat,74,14,6,47,11
2020-04-22,Jakarta Timur,111,31,25,58,10
2020-04-22,Jakarta Utara,77,8,17,53,9
2020-04-22,Jakarta Selatan,58,19,26,75,8
2020-04-22,Jakarta Barat,68,19,18,67,10
2020-04-23,Jakarta Selatan,51,17,17,60,5
2020-04-23,Jakarta Barat,43,5,11,88,9
2020-04-23,Jakarta Utara,53,21,7,51,7
2020-04-23,Jakarta Timur,66,27,13,51,7
2020-04-23,Jakarta Pusat,45,5,5,43,7
2020-04-24,Jakarta Timur,71,27,,42,
2020-04-24,Jakarta Selatan,39,18,22,40,6
2020-04-24,Jakarta Pusat,43,4,3,27,8
2020-04-24,Jakarta Utara,56,16,7,47,7
2020-04-24,Jakarta Barat,34,7,5,70,7
2020-04-25,Jakarta Utara,58,26,17,51,9
2020-04-25,Jakarta Pusat,46,3,7,45,8
2020-04-25,Jakarta Timur,64,26,25,53,9
2020-04-25,Jakarta Barat,49,7,15,77,8
2020-04-25,Jakarta Selatan,46,19,29,55,5
2020-04-26,Jakarta Barat,61,8,16,101,10
2020-04-26,Jakarta Selatan,62,18,23,71,5
2020-04-26,Jakarta Utara,62,25,12,55,4
2020-04-26,Jakarta Timur,75,26,,55,5
2020-04-26,Jakarta Pusat,57,3,5,45,8
2020-04-27,Jakarta Utara,43,18,9,84,4
2020-04-27,Jakarta Barat,34,6,6,131,8
2020-04-27,Jakarta Pusat,36,1,4,71,8
2020-04-27,Jakarta Timur,51,25,,76,4
2020-04-27,Jakarta Selatan,38,18,18,53,3
2020-04-28,Jakarta Selatan,38,19,22,79,5
2020-04-28,Jakarta Pusat,49,2,7,45,13
2020-04-28,Jakarta Utara,53,16,13,72,7
2020-04-28,Jakarta Barat,46,6,14,82,9
2020-04-28,Jakarta Timur,59,20,14,60,9
2020-04-29,Jakarta Timur,67,22,,52,7
2020-04-29,Jakarta Utara,61,25,14,64,8
2020-04-29,Jakarta Selatan,45,18,19,70,7
2020-04-29,Jakarta Barat,51,8,16,85,10
2020-04-29,Jakarta Pusat,53,4,6,52,11
2020-04-30,Jakarta Pusat,61,5,6,33,14
2020-04-30,Jakarta Barat,69,7,36,76,17
2020-04-30,Jakarta Utara,64,21,23,49,9
2020-04-30,Jakarta Timur,80,22,26,44,9
2020-04-30,Jakarta Selatan,65,19,37,77,10
2020-05-01,Jakarta Pusat,47,2,,38,10
2020-05-01,Jakarta Selatan,55,18,21,58,4
2020-05-01,Jakarta Timur,,21,20,45,5
2020-05-01,Jakarta Utara,55,26,12,53,5
2020-05-01,Jakarta Barat,52,6,17,83,9
2020-05-02,Jakarta Pusat,32,2,12,29,9
2020-05-02,Jakarta Utara,36,17,7,48,5
2020-05-02,Jakarta Barat,33,6,8,80,6
2020-05-02,Jakarta Selatan,25,19,12,46,5
2020-05-02,Jakarta Timur,,22,11,36,4
2020-05-03,Jakarta Selatan,62,20,35,49,8
2020-05-03,Jakarta Pusat,52,5,11,35,9
2020-05-03,Jakarta Barat,65,9,32,48,11
2020-05-03,Jakarta Timur,,23,26,44,4
2020-05-03,Jakarta Utara,60,34,17,47,5
2020-05-04,Jakarta Barat,36,8,7,75,7
2020-05-04,Jakarta Pusat,50,4,4,30,8
2020-05-04,Jakarta Timur,,21,10,35,4
2020-05-04,Jakarta Selatan,40,19,14,35,5
2020-05-04,Jakarta Utara,53,20,7,48,6
2020-05-05,Jakarta Timur,,22,9,29,5
2020-05-05,Jakarta Utara,53,21,10,42,8
2020-05-05,Jakarta Selatan,53,18,18,50,5
2020-05-05,Jakarta Pusat,51,7,7,34,9
2020-05-05,Jakarta Barat,38,9,7,73,9
2020-05-06,Jakarta Utara,52,18,9,45,5
2020-05-06,Jakarta Timur,,22,14,31,4
2020-05-06,Jakarta Pusat,44,4,4,29,7
2020-05-06,Jakarta Barat,41,7,8,63,7
2020-05-06,Jakarta Selatan,38,18,13,47,5
2020-05-07,Jakarta Utara,56,24,12,60,
2020-05-07,Jakarta Selatan,33,18,16,68,3
2020-05-07,Jakarta Barat,41,7,14,69,8
2020-05-07,Jakarta Pusat,50,4,3,48,9
2020-05-07,Jakarta Timur,67,21,18,59,5
2020-05-08,Jakarta Utara,62,20,9,64,9
2020-05-08,Jakarta Selatan,66,17,18,65,5
2020-05-08,Jakarta Pusat,60,4,4,60,10
2020-05-08,Jakarta Timur,91,22,15,60,5
2020-05-08,Jakarta Barat,63,8,14,120,9
2020-05-09,Jakarta Selatan,57,17,20,60,8
2020-05-09,Jakarta Timur,77,22,22,36,8
2020-05-09,Jakarta Utara,51,15,8,49,6
2020-05-09,Jakarta Barat,53,7,11,75,10
2020-05-09,Jakarta Pusat,56,4,3,34,12
2020-05-10,Jakarta Pusat,64,5,3,44,12
2020-05-10,Jakarta Selatan,67,17,26,68,7
2020-05-10,Jakarta Utara,59,17,14,57,11
2020-05-10,Jakarta Barat,58,9,18,81,15
2020-05-10,Jakarta Timur,72,23,27,56,8
2020-05-11,Jakarta Pusat,51,70,17,11,50
2020-05-11,Jakarta Barat,41,7,11,83,7
2020-05-11,Jakarta Barat,58,23,19,67,10
2020-05-11,Jakarta Timur,51,38,13,64,10
2020-05-11,Jakarta Selatan,49,75,41,16,68
2020-05-11,Jakarta Pusat,44,2,4,47,8
2020-05-11,Jakarta Utara,55,78,21,16,67
2020-05-11,Jakarta Selatan,43,17,18,62,6
2020-05-11,Jakarta Utara,50,24,11,62,7
2020-05-11,Jakarta Timur,54,22,14,54,5
2020-05-12,Jakarta Barat,44,7,10,81,6
2020-05-12,Jakarta Selatan,44,17,20,63,5
2020-05-12,Jakarta Utara,54,21,14,55,10
2020-05-12,Jakarta Timur,57,23,17,49,5
2020-05-12,Jakarta Pusat,47,3,4,62,10
2020-05-13,Jakarta Barat,37,7,8,79,7
2020-05-13,Jakarta Selatan,44,18,17,69,4
2020-05-13,Jakarta Utara,55,16,8,55,7
2020-05-13,Jakarta Pusat,54,2,3,38,8
2020-05-13,Jakarta Timur,52,22,12,52,5
2020-05-14,Jakarta Barat,46,11,7,64,
2020-05-14,Jakarta Pusat,56,7,9,42,9
2020-05-14,Jakarta Selatan,57,17,17,64,6
2020-05-14,Jakarta Timur,60,23,11,51,6
2020-05-14,Jakarta Utara,61,23,8,56,12
2020-05-15,Jakarta Pusat,60,7,7,40,9
2020-05-15,Jakarta Timur,66,23,13,48,7
2020-05-15,Jakarta Barat,59,10,12,62,
2020-05-15,Jakarta Utara,66,20,9,57,9
2020-05-15,Jakarta Selatan,59,17,18,58,6
2020-05-16,Jakarta Selatan,56,17,17,63,6
2020-05-16,Jakarta Utara,59,19,8,62,8
2020-05-16,Jakarta Timur,65,23,12,57,5
2020-05-16,Jakarta Barat,55,11,10,77,8
2020-05-16,Jakarta Pusat,58,6,8,57,8
2020-05-17,Jakarta Barat,57,11,14,122,7
2020-05-17,Jakarta Timur,74,23,15,72,6
2020-05-17,Jakarta Pusat,60,6,8,83,7
2020-05-17,Jakarta Utara,68,20,11,74,9
2020-05-17,Jakarta Selatan,60,17,18,77,6
2020-05-18,Jakarta Barat,50,8,8,79,6
2020-05-18,Jakarta Utara,62,19,11,64,9
2020-05-18,Jakarta Pusat,54,4,6,43,10
2020-05-18,Jakarta Selatan,52,17,15,75,4
2020-05-18,Jakarta Timur,56,21,11,61,5
2020-05-19,Jakarta Selatan,26,18,15,59,5
2020-05-19,Jakarta Pusat,30,8,8,59,13
2020-05-19,Jakarta Timur,40,23,13,78,6
2020-05-19,Jakarta Barat,34,9,13,119,9
2020-05-19,Jakarta Utara,42,21,14,56,9
2020-05-20,Jakarta Timur,61,23,11,73,3
2020-05-20,Jakarta Selatan,34,18,14,67,5
2020-05-20,Jakarta Barat,36,13,9,72,8
2020-05-20,Jakarta Utara,54,17,9,57,9
2020-05-20,Jakarta Pusat,50,12,10,34,8
2020-05-21,Jakarta Utara,33,23,9,79,12
2020-05-21,Jakarta Pusat,27,7,7,49,9
